bullish_engulfing,bearish_engulfing,hammer,shooting_star,doji,morning_star,evening_star,three_white_soldiers,three_black_crows,harami,piercing_line,dark_cloud_cover,abandoned_baby,moving_averages,bollinger_bands,keltner_channels,donchian_channels,parabolic_sar,rsi,stochastic,macd,williams_r,cci,obv,ad_line,mfi,cmf,vpt,awesome_oscillator,momentum,roc,rvi,atr,bbw,kcw,elder_ray,supertrend,demark,volume_delta,volume_ratio,volume_price_conf,volume_weighted,head_and_shoulders,double_patterns,volume_profile,fibonacci_tools,gann_tools
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,222.49239383933426,20.18619436875565,,,-94.1487353718385,-104.81348487428221,-1488554428.0,947256017.4446039,13.64333681516888,0.05967946540423935,-4036958.990169882,-8.191294117647033,-26.26000000000002,-11.203071672354957,0.2685904550499439,6.050714285714286,15.0872203354013,10.761068089110148,,,,171105363.372205,0.15451481114541674,-112329049.29142867,,,,,,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,219.94801082504077,21.77320597599804,,,-96.60249150622874,-97.43909979396813,-1734975834.0,740014583.9466957,11.251039083537407,-0.07863497938579475,-4806507.918295155,-8.784911764705896,-23.049999999999983,-9.998264943176881,0.18726508954233928,5.983571428571428,16.352862536849628,10.808222139485721,,,,-32921129.095400006,0.1220661038254799,-109144357.83999965,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,217.81072909303424,27.665418227215966,,,-88.33522083805208,-75.30072221519472,-1648803389.0,680381333.5107034,19.08697379091747,-0.10455772484642441,-3896981.4131623786,-9.285794117647072,-17.889999999999986,-7.86131739684492,-0.01025752946311652,5.992857142857143,17.116027512470875,11.13395168540849,,,,-63033824.33199628,0.23194911695402107,-81936629.34571394,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,206.59,26.19108280254774,,,-66.24287593160899,-40.29947393661457,-1568860139.0,637072823.2975594,20.03666012496835,-0.109287254987717,-2139358.451983445,-8.843382352941177,-18.689999999999998,-8.02214782384754,-0.10872675250357702,6.238571428571427,17.33988700032843,11.230620952202692,,,,-165699647.1926592,0.25217509163695706,-79813587.17285688,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,206.8308,33.91374229841945,,,-52.587017873941726,-30.77205322600641,-1475131834.0,662197425.119389,27.73326738604389,-0.08645907638641843,-1098370.2308812023,-7.978470588235297,-12.01000000000002,-5.2518803568305135,-0.12309542902967216,6.21142857142857,17.115414584298367,11.168092893341447,,,,-165852277.64805725,0.38321964922008767,-49084759.17999983,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,207.315568,31.143911439114376,,,-70.29204431017115,-48.81062404394134,-1545254584.0,635199260.390707,27.553041807900883,-0.11085995882478505,-2451179.0876680138,-7.510029411764691,-15.329999999999984,-6.728996576244397,-0.2524916943521603,6.207142857142854,16.275823713073546,11.03846759452594,,,,-251165616.25934792,0.3780551843497958,-66391848.9128568,,,,,,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,207.78094528000003,35.215053763440835,,,-48.86363636363635,-33.05223436004818,-1447391857.0,637669581.6547852,35.18538686419228,-0.09146145173975934,-1645212.8198436457,-6.355029411764718,-12.099999999999994,-5.3459397366793295,-0.1579722339082883,6.134285714285712,15.058501561325874,11.183513626296012,,,,-306338799.0536035,0.5371750595925284,-47772553.68928541,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,218.95,38.63270777479889,,,-53.0094271211023,-33.855525676949874,-1645526154.0,623368158.7134316,30.939695392325646,-0.09014546662825257,-2727256.917537835,-5.742264705882349,-8.480000000000018,-3.827578424734831,-0.02123585726718936,6.562142857142853,14.245521054681578,11.92581355787845,,,,-358010022.99495703,0.44323794462810906,-51545109.45357138,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,218.709,34.35860753457317,,,-49.1155438464433,-112.75933705476844,-1817899451.0,795486654.0918502,28.677971829415185,0.02947149583868045,-7516527.665367177,-8.184205882352956,-13.120000000000005,-5.956326326780771,0.15772917914919096,7.489999999999995,14.153356334726263,13.184940230555808,,,,-241519116.78320542,0.394213570670353,-119127310.01357123,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,217.70584,27.473784556720673,,,-96.54188948306594,-157.68933159438524,-1915161529.0,734863106.4452481,28.13456851933698,-0.037696491252268705,-14103961.671353176,-11.715029411764732,-23.629999999999995,-10.901960784313722,0.09878507376337853,7.964999999999994,15.363427566774352,14.18746554285767,,,,-346121184.12569314,0.38064025709465615,-201410784.3521426,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,216.1724896,36.29466959472944,,,-83.10160427807492,-121.73101563483652,-1862057619.0,786070448.230962,32.22999395413866,-0.023239036502116027,-13067291.514455914,-14.607411764705887,-13.730000000000018,-6.518849112145104,0.13139905818016076,7.7771428571428505,15.72857925287031,14.032180618191742,,,,-221526641.5652824,0.4661926233307932,-150968740.91142842,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,214.731140224,29.98776009791918,,,-91.69340463458116,-108.41118184916265,-1903239373.0,755846929.2009192,28.964679202888576,-0.07297592043536813,-13571370.071721392,-17.71614705882351,-19.620000000000005,-9.163942083138723,0.1631429473019872,7.605714285714279,16.115844331747404,13.879142793233193,,,,-253365204.3150891,0.39917482807767657,-170429959.58428553,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,213.37627181056,32.46569814366424,,,-86.73796791443849,-86.90034931224875,-1849082580.0,755046582.5063379,32.87780758767528,-0.10602420923299435,-13184297.147667501,-20.60650000000001,-17.379999999999995,-8.150058616647126,0.2509163612129282,7.47714285714285,15.911481284684381,13.616883101379292,,,,-269855881.5783907,0.4828640817247027,-161032876.86857122,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,212.1026955019264,34.307036247334736,,,-92.15686274509808,-85.12365455597488,-1896554029.0,762302044.1438924,33.17631536671024,-0.12222822646955107,-13552687.419174114,-21.0625588235294,-14.719999999999999,-7.04070407040704,0.31880733944954076,7.3485714285714225,16.287113555305563,13.273894002351522,,,,-224722924.8686333,0.48754360516664613,-149253778.41857123,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,210.9055337718108,34.75912724130481,,,-93.29768270944743,-77.54629629629636,-1946634568.0,773453581.1681836,34.005568332644756,-0.14769897203102145,-13635145.728821656,-20.343176470588247,-14.109999999999985,-6.779090996444694,0.30045351473922866,7.088571428571423,16.482723775892374,12.968452263452388,,,,-173802436.27642035,0.5037307340509005,-145035896.63571402,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,209.78020174550215,33.93083087304933,,,-92.27467811158797,-82.27430592308329,-2021792849.0,830528666.7396125,39.04647403352382,-0.1392083084897172,-14324635.705526289,-20.19744117647059,-15.240000000000009,-7.3449322858933,0.3494488493521555,7.041428571428568,17.06705371401968,12.632193129603946,,,,90514082.79291674,0.6184850366250927,-143150741.37000015,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,208.19058560586197,30.093093743234434,,,-95.44404093760318,-77.04038779414564,-2071740790.0,823117036.7847732,32.910954324338846,-0.1044296856244288,-14574050.651482077,-19.99417647058823,-18.390000000000015,-8.770507439908439,0.397006859280814,6.674999999999997,18.058758278653613,12.224800664005329,,,,142735703.27406976,0.4724706044243546,-160055575.50642872,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,206.728138757393,21.81775481446688,,,-97.45845552297165,-73.43505719270348,-2124808810.0,800262925.9818535,26.561134777743803,-0.11806085072344043,-14851472.47175496,-19.95179411764707,-24.0,-11.199776004479912,0.3749667110519292,6.23142857142857,18.639994035845362,12.061077082003829,,,,163190102.68429407,0.3496158084417194,-190170318.54214293,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,205.0063248816537,17.061728395061735,,,-97.13826366559482,-66.84948552285228,-2177088857.0,771844028.6382641,23.18901859316172,-0.14411809901112463,-14933894.11293421,-19.459147058823532,-26.67999999999998,-12.313656712973637,-0.03366762177650518,6.0649999999999995,19.052255747421633,12.095672150646482,,,,109646603.518875,0.22613587286727696,-207224417.1135714,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,203.09756589585527,19.020093586567555,,,-93.9676616915423,-68.37505274250145,-2213415837.0,791008655.8823581,24.053371276538414,-0.11294363822592948,-14935806.159884052,-19.024911764705905,-22.51000000000002,-10.593439691279597,0.158040300276569,5.862857142857146,19.60143750422747,11.947598253275094,,,,155809395.49165094,0.23488724123196375,-186313715.31357154,,,,,,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,,,,,200.98950667043553,13.694267515923556,,,-99.2552874590408,-70.68656820957628,-2264421759.0,745838651.7313284,15.144240519869228,-0.11807779751718911,-15768095.654567702,-18.146823529411762,-27.360000000000014,-12.770724421209865,-0.0870535714285714,5.80714285714286,20.427991462909468,11.836399449771703,,,,108169070.07654306,0.11604651439684384,-209840724.6314287,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,198.69198560316585,22.649888971132512,,,-79.2011690209449,-48.21773362321892,-2229773208.0,728310561.225446,22.263555197505568,-0.007833864060919434,-15022766.164948693,-16.968382352941205,-22.169999999999987,-10.405031210400333,-0.09225092250922502,5.281428571428576,20.61809543233054,12.004683922960995,,,,104942402.51201423,0.19542521690798284,-183333274.45214272,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,196.7620679066593,29.47864669994452,,,-46.39175257731968,-39.26380865326473,-2187463810.0,752854687.1370485,32.17710844531307,0.04997589185190677,-14701400.910365144,-15.68364705882351,-14.800000000000011,-7.1445812213372015,-0.06361607142857166,4.023571428571431,20.33773365558486,11.56609750444256,,,,-42631966.954801895,0.3326549358517609,-106061949.78500006,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,195.14093704159382,45.5441302485004,,,-57.22599418040741,-39.74689472658711,-2231825091.0,770385777.5666019,34.724954354874384,0.09424178706366716,-15003523.48956972,-14.603588235294126,-2.0800000000000125,-1.0770505385252755,0.010545454545453213,3.190714285714289,19.26370455417324,11.06948767113332,,,,35522671.121353514,0.36778836790559305,-12742401.482857188,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,193.7791871149388,33.07618129218906,,,-68.45180136319371,-35.780771921195864,-2273108021.0,764054039.8365405,27.356179593980684,0.07477696390007506,-15256355.504331024,-13.352176470588233,-7.019999999999982,-3.565442632942243,-0.018004501125281985,3.0507142857142884,17.29065255279637,10.697287056799865,,,,-22016408.39442172,0.24183543234199503,-30492599.254285656,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,192.6353171765486,37.363834422658,,,-68.74391431353452,-27.659267659056233,-2325953251.0,724420117.3365409,34.59793661943645,0.06634204482877025,-15264705.200965565,-12.004764705882366,-4.639999999999986,-2.3858494446729672,-0.07547169811320809,2.9592857142857167,15.657519154549668,10.356325999399333,,,,-31426811.864378303,0.2367424457045936,-23516694.23714281,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,191.67446642830083,32.00702165008775,,,-64.4418872266973,-25.83446180758343,-2396353243.0,754898162.6536138,25.972929751462274,0.08898489264387277,-15309205.828019928,-11.481176470588252,-6.150000000000006,-3.1398376474192093,-0.02355539197644514,3.0207142857142872,12.786827393221312,10.229832792509766,,,,-148419.8527241014,0.12328487916218746,-29497118.616428606,,,,,,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,190.8673517997727,30.627099664053773,,,-86.8965517241378,-29.334807223160045,-2448746864.0,761936111.7431662,25.8580351341065,0.11826655165074011,-15941618.816054925,-11.416735294117643,-6.9199999999999875,-3.5605865706200093,-0.05295007564296429,3.0628571428571445,9.023133280689393,9.272250096889403,,,,-365932.4007261619,0.1223203577856465,-32913175.01714283,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,190.0434284758136,29.266987693953993,,,-80.19093078758952,-33.56921869646788,-2520791669.0,786338384.4044567,25.167022107258674,-0.008539174455227484,-16383658.64825895,-11.400088235294106,-7.75,-3.9942276967479255,0.03836930455635522,3.087142857142859,5.978087711151462,7.574824775358041,,,,12884803.236273207,0.11819408720471136,-37686443.10785717,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,188.95874278065088,27.159880834160887,,,-91.536338546458,-49.088644929264554,-2571551169.0,767132087.1071599,26.129221666168547,0.0314872485065261,-17263802.437178854,-11.762235294117602,-9.199999999999989,-4.785435630689201,-0.08058176100628865,3.089285714285716,7.065667915299612,6.459224225933145,,,,-63396579.63245257,0.12279551817411014,-39841546.30928569,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,187.5929942245207,33.768115942028956,,,-77.41046831955939,-44.920502227650815,-2522568200.0,812657434.7659832,33.03156889661547,0.026047643941427102,-16857060.4930106,-12.284764705882338,-6.719999999999999,-3.5129907470332995,0.17188823031329412,3.155714285714286,7.007595545761568,6.346441931160157,,,,-10459602.018789962,0.2183561611933726,-31098393.7207143,,,,,,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,186.49639537961656,32.46632605666511,,,-88.83116883116867,-52.32809488882804,-2567625290.0,839357932.543762,33.511989731530974,0.08150744129729151,-17303798.720783256,-12.69991176470586,-7.549999999999983,-3.967628356718684,0.23446452181577884,3.182857142857143,7.527668202084868,6.409768471681046,,,,39095006.56190851,0.2214317008321358,-33197426.19928568,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,,,185.48711630369326,32.4061196105702,,,-90.6086956521738,-46.17771390696432,-2644931056.0,808694751.6163881,35.56764895003009,0.05120417773123492,-17447631.27216774,-12.665147058823521,-7.590000000000003,-3.9949471024790792,0.12305805396566014,3.1600000000000006,7.623254315530054,6.554600947787055,,,,36850722.97812397,0.21209918974506647,-33954565.22357147,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,184.65369304295461,31.415730337078642,,,-89.59677419354824,-49.510090773560556,-2723500728.0,783751998.6005158,33.71116678989196,0.01988263543346445,-17744852.070851948,-12.560882352941178,-8.269999999999982,-4.353089798926193,0.026056060007898996,3.2485714285714278,7.887013655959982,6.675503157954352,,,,-7256657.281842183,0.19801227594523604,-37800979.786428556,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,180.42,41.59462055715656,,,-76.12903225806447,-29.70156446611817,-2560276634.0,674685207.6788567,47.958479301548735,-0.08286131388305133,-16244746.204471463,-11.587029411764718,-3.5,-1.8728595890410962,-0.10592011412267974,3.3142857142857127,7.700615946742278,6.992562839746245,,,,-71153444.05247155,0.4942823627464138,-7036508.702143009,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,187.0,17.090239410681292,,,-90.20146520146514,-121.25449202799142,-2654491556.0,739853631.9871582,41.434938601509046,-0.0748743877261936,-21562253.253768004,-12.734647058823526,-17.870000000000005,-9.360921948664224,-0.06247854445588517,3.782142857142856,10.162967141395365,7.923871205886739,,,,11543070.761712238,0.3747105678737381,-86637338.53928585,,,,,,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,186.6778,10.839279646619033,,,-99.16703200350725,-128.01209740807627,-2704874708.0,694788701.5871581,36.62311979943978,-0.10592831593960478,-22648360.61642188,-13.809500000000014,-23.049999999999983,-11.983363659994794,-0.1327674023769079,3.931428571428571,12.99392829815075,8.21609020196812,,,,-58065985.54989026,0.29084681894227654,-104442894.54357149,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,,,185.975088,14.47684391080611,,,-94.45202364711233,-108.38262655128632,-2638939927.0,637574753.3446734,42.472893683637906,-0.1328792721105026,-22247221.665270075,-14.658382352941203,-20.70999999999998,-10.840661641541029,-0.21060746222633223,4.099285714285713,14.805985045526777,8.577129457228821,,,,-132811024.2219283,0.4058943927405421,-95441030.07642864,,,,,,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,185.30048448,23.72391653290522,,,-80.03638017280588,-82.41263273715415,-2570770505.0,588018142.8122504,48.12845090460822,-0.1482203756307947,-20978525.206983224,-14.993558823529412,-16.370000000000005,-8.621688523726762,-0.22931873479318607,4.373571428571428,15.568857576381264,8.811068785214573,,,,-176035897.0242899,0.537772333111404,-76555451.80214301,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,184.6528651008,20.92298980747445,,,-99.11792014856083,-108.85751739714725,-2615608857.0,548161829.9233617,43.118250117600745,-0.1944748215951446,-22063949.289980337,-16.643588235294118,-20.539999999999992,-10.81963758954909,-0.19544887780548476,4.579285714285713,16.860400193523684,9.052602072484147,,,,-176258287.41317913,0.5445429333621012,-89893717.62357154,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,184.031150496768,22.296730930427387,,,-91.36476426799017,-104.04591389944264,-2565050529.0,569125039.0940924,44.30571200162496,-0.14156524718944677,-21887756.652532026,-15.88108823529413,-19.830000000000013,-10.452245414294756,-0.24757736792747576,4.520714285714285,17.946882310580378,8.889197871920011,,,,-185773123.55952135,0.701720005245003,-87159616.72642875,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,183.07828146696193,23.21792260692453,,,-86.54858784107226,-102.78330959700176,-2613302369.0,608632209.0617299,44.74682826181747,-0.09484077291532746,-22134852.425090734,-15.165176470588221,-18.409999999999997,-9.82233367123726,-0.1592946802151808,4.538571428571426,18.524500855924146,8.696372644870483,,,,-153303902.68143627,0.7068967787633591,-81588024.4914287,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,181.72881894960497,22.58064516129022,,,-91.0326086956521,-103.25165458178986,-2662840131.0,651192821.484265,46.141470002211335,-0.0801045018612118,-22756199.33930207,-15.455117647058813,-19.379999999999995,-10.40369336482714,-0.08528584817244476,4.6307142857142845,18.894840777758965,9.011129005788405,,,,-135145562.92019176,0.7364191820657796,-83171490.89785726,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,180.04793705464448,24.05788362978585,,,-95.1866846603689,-93.12777597101258,-2710956572.0,644429466.3236225,46.513600806110226,-0.0989545240616894,-23061792.074233167,-16.32070588235294,-17.210000000000008,-9.401802786124014,-0.05761718749999936,4.512142857142854,19.235640134186312,8.97824059421745,,,,-122702620.78353745,0.7400486620113673,-75103651.0735716,,,,,,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,178.21458460808714,19.883040935672426,,,-95.98603839441542,-86.87142521397575,-2779105947.0,630329595.6339667,40.480038454353114,-0.10288576263782337,-23406977.041671664,-16.433529411764738,-19.569999999999993,-10.603023243213954,0.010104529616725444,4.495714285714284,19.490250093265796,9.092917546078024,,,,-182327839.13201657,0.575566838658187,-84510764.49357155,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,176.23574276295494,25.993883792048834,,,-87.08551483420602,-61.212376145073854,-2735983049.0,607427003.8732005,45.084700604831106,-0.09069129679425657,-22873821.21185348,-15.974647058823564,-15.700000000000017,-8.59144139214185,-0.04317055909412595,4.532857142857139,19.023578284675125,9.401541186622865,,,,-231930928.67056137,0.6990210825380381,-72337536.87785734,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,174.53393877614124,28.391356542616975,,,-82.89703315881331,-43.30033965189367,-2685081842.0,556525796.8732005,43.183360057338454,-0.15613527594207308,-22581285.539439686,-14.879470588235307,-14.400000000000006,-7.8947368421052655,-0.09337239106554415,4.534999999999997,18.054986617928886,9.493889538696084,,,,-252168954.7431875,0.9167102440925817,-66969742.652143,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,164.08,31.872978535724712,,,-76.87609075043636,-26.58599449158844,-2611370600.0,512621286.6109052,51.597182604610026,-0.1929929842809377,-21975800.33729683,-13.192294117647066,-12.330000000000013,-6.785537394749882,-0.06903991370010851,4.676428571428567,17.029947612776734,9.80722555126912,,,,-271130711.9896107,1.2778993669076493,-55831557.820714466,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,164.27360000000002,35.007012622720865,,,-31.394422310756998,1.8884302274332463,-2537838834.0,445855155.2549729,45.65804132536587,-0.263262824915959,-20538852.967713643,-10.917882352941177,-10.689999999999998,-5.8294252372123445,-0.16270251637366542,4.816428571428568,15.753881946968058,10.352570869239754,,,,-228830052.42388386,1.0556090546405197,-57916850.072142884,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,164.76785600000002,56.035665294924584,,,-12.67507002801122,22.394675710223346,-2436167936.0,458839631.3850934,57.68734611069771,-0.22934468231450675,-18266285.556282748,-8.269029411764706,3.5200000000000102,2.0343293070565855,-0.0596774193548395,4.329285714285711,14.998389998336634,10.549019419296208,,,,-281014000.6020647,1.7059162985332608,39767014.85500004,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,165.58338464000002,60.65330363771341,,,-23.249299719888104,0.8156689627175332,-2527238217.0,539430592.3796135,54.930361192196756,-0.1970879613046844,-19045193.085651208,-6.849705882352936,5.739999999999981,3.3904311872415716,0.1252790178571424,4.648571428571428,13.725197578785908,11.25828006216015,,,,-155358109.20754454,1.5075849662055718,43367945.75857131,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,166.34998156160003,46.156165209526655,,,-74.08963585434182,-31.50154478853441,-2576947557.0,523362926.9250676,48.331110878570286,-0.22717575216950156,-21106949.30365852,-6.424705882352924,-2.5500000000000114,-1.4970938765925035,0.028505614742296383,4.808571428571426,12.795178322548315,11.864592303571749,,,,-114211826.41960579,1.1551075738239476,12739186.27071419,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,167.07058266790403,43.994982753214146,,,-60.854341736694856,-16.004085361295807,-2534496350.0,545692752.5724654,46.628133497752536,-0.19393754589218581,-20628747.007616084,-6.1425000000000125,-3.8300000000000125,-2.207492795389056,0.011942907078355382,4.565714285714285,11.473700882100838,11.761971492671872,,,,-42325390.23978496,1.0907594946694863,3034594.377142783,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,167.74794770782978,48.52992044275334,,,-69.39775910364163,-16.921771908813785,-2571921862.0,524640902.07246417,47.061350951865606,-0.19704673175530085,-20897852.474934995,-6.70591176470586,-0.8500000000000227,-0.5020673360897948,-0.014939024390245933,4.359285714285712,10.003481935940233,11.533088016339708,,,,-23520927.85089752,1.111372389827699,13224733.931428464,,,,,,
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,168.38467084536,49.47368421052636,,,-61.484593837535016,-2.768881425870278,-2529817030.0,519377798.0724656,52.66637367577731,-0.1300891625825275,-20615403.913581472,-7.465823529411807,-0.30999999999997385,-0.18247101065393717,0.022243107769422055,4.322142857142855,7.066990886004293,11.188802960461468,,,,-49747241.02162675,1.0898216731460209,14492522.977142913,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,178.36,49.65916837082479,,,-66.80672268907577,0.08668575274032125,-2583521421.0,465673407.0724656,58.78381119137574,-0.23772652064136712,-20856088.765332863,-7.131029411764729,-0.20000000000001705,-0.11832919181163001,0.0069845126024889615,4.280714285714284,6.8607329264375165,10.091623383441448,,,,-142958801.98926425,1.0748804800501643,14575648.951428471,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,,178.16920000000002,54.90196078431371,,,-60.99439775910369,-1.7365071314456746,-2535829702.0,466581820.76770353,58.845559335551805,-0.19832839237300393,-20621613.426095802,-6.172235294117684,2.75,1.6476932294787299,0.08338480543545371,4.137857142857139,6.857967769988581,9.879451377151714,,,,-184611000.71656138,1.3647886981312347,24904519.10928567,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,177.78563200000002,55.395683453237396,,,-66.66666666666673,-9.623671493507429,-2585159182.0,471470327.7947311,58.70256956882522,-0.1464705864083647,-20857138.79479607,-5.620588235294122,3.0,1.808972503617945,0.17249999999999946,4.0614285714285705,6.860933489079205,9.384734628680537,,,,-172959138.52889127,1.3600502980667253,25693558.299285673,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,177.21229408000002,58.9342806394316,,,-70.53344623200687,9.663043025532032,-2538918682.0,453966861.6930366,65.88521160001434,-0.1205369906223807,-20531231.45648761,-4.714235294117685,5.030000000000001,3.0484848484848492,0.24726989079563183,4.067857142857142,6.517180824871195,9.00739994728374,,,,-176362733.94093,1.8540325544603338,33712963.29928568,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,176.67335643520002,58.055152394775014,,,-61.155555555555765,25.46356100059385,-2473245994.0,462366856.6697808,66.86007079598761,-0.07572694645631602,-19971180.89129324,-3.815117647058827,4.439999999999998,2.658045977011493,0.16286083584661662,3.9649999999999994,6.6067141327871335,8.753406396357057,,,,-145060147.20341974,1.9342127203664823,34231155.133571364,,,,,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,,176.166755049088,59.33872669715088,,,-44.88888888888899,40.367034975806824,-2412972721.0,512623367.9677753,67.27492081545046,-0.04944720407077831,-19327956.669284835,-3.013558823529422,5.310000000000002,3.160714285714287,-0.001030927835052075,3.9564285714285683,6.901247970900534,8.867619280559422,,,,-43902428.90542527,1.9675369245725247,38619364.48142854,,,,,,
